,Date,close,signal,holdings,price_change,daily_return,cumulative_return
0,2021-03-31,58740.55,0,0,0.0,0.0,0.0
1,2021-04-01,58720.44,0,0,-0.00034235294017503914,0.0,0.0
2,2021-04-02,58950.01,0,0,0.0039095415497567565,0.0,0.0
3,2021-04-03,57051.94,0,0,-0.03219795891468047,0.0,0.0
4,2021-04-04,58202.01,0,0,0.020158297859809826,0.0,0.0
5,2021-04-05,59129.99,0,0,0.015944122891975665,0.0,0.0
6,2021-04-06,57991.15,-1,0,-0.019259938992041037,0.0,0.0
7,2021-04-07,55953.45,-1,0,-0.03513812021317053,0.0,0.0
8,2021-04-08,58077.52,1,1,0.03796137682305556,0.0,0.0
9,2021-04-09,58142.54,1,1,0.0011195381620978662,0.0011195381620978662,0.0011195381620978662
10,2021-04-10,59769.13,1,1,0.0279759019815784,0.0279759019815784,0.029095440143676266
11,2021-04-11,60002.43,1,1,0.0039033527842884386,0.0039033527842884386,0.032998792927964704
12,2021-04-12,59860.0,1,1,-0.002373737196976866,-0.002373737196976866,0.030625055730987838
13,2021-04-13,63575.0,1,1,0.062061476779151414,0.062061476779151414,0.09268653251013925
14,2021-04-14,62959.53,1,1,-0.009681006685017701,-0.009681006685017701,0.08300552582512155
15,2021-04-15,63159.98,1,1,0.003183791238594136,0.003183791238594136,0.08618931706371569
16,2021-04-16,61334.8,-1,0,-0.028897729226640023,-0.028897729226640023,0.057291587837075664
17,2021-04-17,60006.66,-1,0,-0.021653938710161302,0.0,0.057291587837075664
18,2021-04-18,56150.01,-1,0,-0.06427036598937519,0.0,0.057291587837075664
19,2021-04-19,55633.14,-1,0,-0.009205163097922964,0.0,0.057291587837075664
20,2021-04-20,56425.0,-1,0,0.01423360248945138,0.0,0.057291587837075664
21,2021-04-21,53787.63,-1,0,-0.0467411608329642,0.0,0.057291587837075664
22,2021-04-22,51690.96,-1,0,-0.03898052396062068,0.0,0.057291587837075664
23,2021-04-23,51125.14,-1,0,-0.010946208002327706,0.0,0.057291587837075664
24,2021-04-24,50047.84,-1,0,-0.021071824937789918,0.0,0.057291587837075664
25,2021-04-25,49066.77,-1,0,-0.019602644190038987,0.0,0.057291587837075664
26,2021-04-26,54001.39,1,1,0.10056948928979836,0.0,0.057291587837075664
27,2021-04-27,55011.97,1,1,0.0187139627331816,0.0187139627331816,0.07600555057025726
28,2021-04-28,54846.22,1,1,-0.0030129806294884043,-0.0030129806294884043,0.07299256994076886
29,2021-04-29,53555.0,1,1,-0.023542552248814963,-0.023542552248814963,0.049450017691953896
30,2021-04-30,57694.27,1,1,0.07729007562319112,0.07729007562319112,0.12674009331514502
31,2021-05-01,57800.37,1,1,0.0018390041160067927,0.0018390041160067927,0.1285790974311518
32,2021-05-02,56578.21,1,1,-0.021144501324126486,-0.021144501324126486,0.10743459610702533
33,2021-05-03,57169.39,1,1,0.010448898966580966,0.010448898966580966,0.11788349507360629
34,2021-05-04,53200.01,-1,0,-0.06943191102791191,-0.06943191102791191,0.048451584045694385
35,2021-05-05,57436.11,1,1,0.07962592488234499,0.0,0.048451584045694385
36,2021-05-06,56393.68,-1,0,-0.0181493837239326,-0.0181493837239326,0.030302200321761785
37,2021-05-07,57314.75,1,1,0.016332858575641707,0.0,0.030302200321761785
38,2021-05-08,58862.05,1,1,0.026996541030014143,0.026996541030014143,0.05729874135177593
39,2021-05-09,58240.84,1,1,-0.010553658936445554,-0.010553658936445554,0.046745082415330375
40,2021-05-10,55816.14,-1,0,-0.04163229788581346,-0.04163229788581346,0.005112784529516912
41,2021-05-11,56670.02,-1,0,0.01529808403089139,0.0,0.005112784529516912
42,2021-05-12,49631.32,-1,0,-0.12420500292747383,0.0,0.005112784529516912
43,2021-05-13,49670.97,-1,0,0.0007988907004690127,0.0,0.005112784529516912
44,2021-05-14,49841.45,-1,0,0.0034321858421528795,0.0,0.005112784529516912
45,2021-05-15,46762.99,-1,0,-0.061765056995733425,0.0,0.005112784529516912
46,2021-05-16,46431.5,-1,0,-0.007088725507072957,0.0,0.005112784529516912
47,2021-05-17,43538.04,-1,0,-0.062316746174472026,0.0,0.005112784529516912
48,2021-05-18,42849.78,-1,0,-0.015808244927883797,0.0,0.005112784529516912
49,2021-05-19,36690.09,-1,0,-0.1437507963868193,0.0,0.005112784529516912
50,2021-05-20,40526.64,-1,0,0.10456638291157105,0.0,0.005112784529516912
51,2021-05-21,37252.01,-1,0,-0.08080191202626219,0.0,0.005112784529516912
52,2021-05-22,37449.73,-1,0,0.005307633064632,0.0,0.005112784529516912
53,2021-05-23,34655.25,-1,0,-0.07461949658916112,0.0,0.005112784529516912
54,2021-05-24,38796.29,1,1,0.1194924289970496,0.0,0.005112784529516912
55,2021-05-25,38324.72,1,1,-0.012155028225637077,-0.012155028225637077,-0.007042243696120165
56,2021-05-26,39241.91,1,1,0.023932073084943717,0.023932073084943717,0.016889829388823552
57,2021-05-27,38529.98,1,1,-0.018142083298188116,-0.018142083298188116,-0.0012522539093645646
58,2021-05-28,35663.49,-1,0,-0.07439635317744797,-0.07439635317744797,-0.07564860708681254
59,2021-05-29,34605.15,-1,0,-0.029675727193272383,0.0,-0.07564860708681254
60,2021-05-30,35641.27,-1,0,0.029941208172771905,0.0,-0.07564860708681254
61,2021-05-31,37253.81,1,1,0.04524361786210207,0.0,-0.07564860708681254
62,2021-06-01,36693.09,-1,0,-0.015051346426043444,-0.015051346426043444,-0.09069995351285598
63,2021-06-02,37568.68,1,1,0.02386253106511349,0.0,-0.09069995351285598
64,2021-06-03,39246.79,1,1,0.044667792427096176,0.044667792427096176,-0.046032161085759804
65,2021-06-04,36829.0,-1,0,-0.06160478347401155,-0.06160478347401155,-0.10763694455977135
66,2021-06-05,35513.2,-1,0,-0.03572728013250437,0.0,-0.10763694455977135
67,2021-06-06,35796.31,-1,0,0.007971965353727573,0.0,-0.10763694455977135
68,2021-06-07,33552.79,-1,0,-0.06267461646186423,0.0,-0.10763694455977135
69,2021-06-08,33380.81,-1,0,-0.00512565423024447,0.0,-0.10763694455977135
70,2021-06-09,37388.05,1,1,0.12004621817145855,0.0,-0.10763694455977135
71,2021-06-10,36675.72,1,1,-0.0190523442650794,-0.0190523442650794,-0.12668928882485075
72,2021-06-11,37331.98,1,1,0.017893581911957,0.017893581911957,-0.10879570691289375
73,2021-06-12,35546.11,-1,0,-0.047837537682169584,-0.047837537682169584,-0.15663324459506334
74,2021-06-13,39020.57,1,1,0.09774515411109674,0.0,-0.15663324459506334
75,2021-06-14,40516.29,1,1,0.03833157742185733,0.03833157742185733,-0.118301667173206
76,2021-06-15,40144.04,1,1,-0.009187662542646469,-0.009187662542646469,-0.12748932971585247
77,2021-06-16,38349.01,1,1,-0.04471473224917066,-0.04471473224917066,-0.17220406196502314
78,2021-06-17,38092.97,-1,0,-0.006676573919378925,-0.006676573919378925,-0.17888063588440206
79,2021-06-18,35819.84,-1,0,-0.05967321529405567,0.0,-0.17888063588440206
80,2021-06-19,35483.72,-1,0,-0.00938362650419422,0.0,-0.17888063588440206
81,2021-06-20,35600.16,-1,0,0.003281504870402685,0.0,-0.17888063588440206
82,2021-06-21,31608.93,-1,0,-0.11211269836989501,0.0,-0.17888063588440206
83,2021-06-22,32509.56,-1,0,0.028492897418546104,0.0,-0.17888063588440206
84,2021-06-23,33678.07,-1,0,0.0359435809035864,0.0,-0.17888063588440206
85,2021-06-24,34663.09,1,1,0.029248113089615835,0.0,-0.17888063588440206
86,2021-06-25,31584.45,-1,0,-0.08881608650584805,-0.08881608650584805,-0.2676967223902501
87,2021-06-26,32283.65,-1,0,0.022137475878161617,0.0,-0.2676967223902501
88,2021-06-27,34700.34,1,1,0.07485801636432043,0.0,-0.2676967223902501
89,2021-06-28,34494.89,1,1,-0.0059206912670018985,-0.0059206912670018985,-0.273617413657252
90,2021-06-29,35911.73,1,1,0.04107390978779768,0.04107390978779768,-0.23254350386945433
91,2021-06-30,35045.0,1,1,-0.0241350110395685,-0.0241350110395685,-0.2566785149090228
92,2021-07-01,33504.69,-1,0,-0.043952346982451096,-0.043952346982451096,-0.3006308618914739
93,2021-07-02,33786.55,-1,0,0.008412553585781524,0.0,-0.3006308618914739
94,2021-07-03,34669.13,1,1,0.026122229111880113,0.0,-0.3006308618914739
95,2021-07-04,35286.51,1,1,0.017807773082278322,0.017807773082278322,-0.2828230888091956
96,2021-07-05,33690.14,-1,0,-0.04524023486595874,-0.04524023486595874,-0.32806332367515434
97,2021-07-06,34220.01,-1,0,0.01572774705002722,0.0,-0.32806332367515434
98,2021-07-07,33862.12,-1,0,-0.010458500742694055,0.0,-0.32806332367515434
99,2021-07-08,32875.71,-1,0,-0.02913019031295161,0.0,-0.32806332367515434
100,2021-07-09,33815.81,-1,0,0.028595580141082877,0.0,-0.32806332367515434
101,2021-07-10,33502.87,-1,0,-0.009254251191971874,0.0,-0.32806332367515434
102,2021-07-11,34258.99,1,1,0.022568812761414092,0.0,-0.32806332367515434
103,2021-07-12,33086.63,-1,0,-0.03422050679252364,-0.03422050679252364,-0.362283830467678
104,2021-07-13,32729.77,-1,0,-0.010785625492834905,0.0,-0.362283830467678
105,2021-07-14,32820.02,-1,0,0.002757428481776625,0.0,-0.362283830467678
106,2021-07-15,31880.0,-1,0,-0.02864166444749261,0.0,-0.362283830467678
107,2021-07-16,31383.87,-1,0,-0.015562421580928465,0.0,-0.362283830467678
108,2021-07-17,31520.07,-1,0,0.004339808952815494,0.0,-0.362283830467678
109,2021-07-18,31778.56,-1,0,0.008200806660645155,0.0,-0.362283830467678
110,2021-07-19,30839.65,-1,0,-0.02954539160994074,0.0,-0.362283830467678
111,2021-07-20,29790.35,-1,0,-0.034024380951145794,0.0,-0.362283830467678
112,2021-07-21,32144.51,1,1,0.079024247784937,0.0,-0.362283830467678
113,2021-07-22,32287.83,1,1,0.004458615172544311,0.004458615172544311,-0.35782521529513367
114,2021-07-23,33634.09,1,1,0.04169558623171632,0.04169558623171632,-0.31612962906341735
115,2021-07-24,34258.14,1,1,0.018554091994164246,0.018554091994164246,-0.2975755370692531
116,2021-07-25,35381.02,1,1,0.03277702759110679,0.03277702759110679,-0.2647985094781463
117,2021-07-26,37237.6,1,1,0.05247389702162342,0.05247389702162342,-0.2123246124565229
118,2021-07-27,39457.87,1,1,0.05962441188476175,0.05962441188476175,-0.15270020057176115
119,2021-07-28,40019.56,1,1,0.014235182993912021,0.014235182993912021,-0.13846501757784913
120,2021-07-29,40016.48,1,1,-7.696236540322143e-05,-7.696236540322143e-05,-0.13854197994325235
121,2021-07-30,42206.37,1,1,0.054724703422190046,0.054724703422190046,-0.0838172765210623
122,2021-07-31,41461.83,1,1,-0.01764046517148954,-0.01764046517148954,-0.10145774169255184
123,2021-08-01,39845.44,-1,0,-0.03898501344489613,-0.03898501344489613,-0.14044275513744797
124,2021-08-02,39147.82,-1,0,-0.017508151497385938,0.0,-0.14044275513744797
125,2021-08-03,38207.05,-1,0,-0.0240312231945482,0.0,-0.14044275513744797
126,2021-08-04,39723.18,-1,0,0.0396819435156599,0.0,-0.14044275513744797
127,2021-08-05,40862.46,1,1,0.028680483284570846,0.0,-0.14044275513744797
128,2021-08-06,42836.87,1,1,0.04831843212572129,0.04831843212572129,-0.09212432301172668
129,2021-08-07,44572.54,1,1,0.040518133094224584,0.040518133094224584,-0.0516061899175021
130,2021-08-08,43794.37,1,1,-0.017458506964153186,-0.017458506964153186,-0.06906469688165529
131,2021-08-09,46253.4,1,1,0.056149454827184364,0.056149454827184364,-0.012915242054470921
132,2021-08-10,45584.99,1,1,-0.014451045760960346,-0.014451045760960346,-0.027366287815431267
133,2021-08-11,45511.0,1,1,-0.0016231219969555788,-0.0016231219969555788,-0.028989409812386846
134,2021-08-12,44399.0,-1,0,-0.024433653402474165,-0.024433653402474165,-0.05342306321486101
135,2021-08-13,47800.0,1,1,0.07660082434289062,0.0,-0.05342306321486101
136,2021-08-14,47068.51,1,1,-0.015303138075313805,-0.015303138075313805,-0.06872620129017482
137,2021-08-15,46973.82,1,1,-0.002011748406737346,-0.002011748406737346,-0.07073794969691216
138,2021-08-16,45901.29,-1,0,-0.022832505425362415,-0.022832505425362415,-0.09357045512227458
139,2021-08-17,44695.95,-1,0,-0.026259392709878204,0.0,-0.09357045512227458
140,2021-08-18,44705.29,-1,0,0.00020896747915655212,0.0,-0.09357045512227458
141,2021-08-19,46760.62,1,1,0.04597509601212746,0.0,-0.09357045512227458
142,2021-08-20,49322.47,1,1,0.05478648486696702,0.05478648486696702,-0.038783970255307554
143,2021-08-21,48821.87,1,1,-0.01014953225173032,-0.01014953225173032,-0.048933502507037874
144,2021-08-22,49239.22,1,1,0.008548423073512001,0.008548423073512001,-0.04038507943352587
145,2021-08-23,49488.85,1,1,0.005069739122593786,0.005069739122593786,-0.035315340310932086
146,2021-08-24,47674.01,-1,0,-0.03667169473527865,-0.03667169473527865,-0.07198703504621073
147,2021-08-25,48973.32,1,1,0.027254053099372122,0.0,-0.07198703504621073
148,2021-08-26,46843.87,-1,0,-0.04348183868277655,-0.04348183868277655,-0.11546887372898729
149,2021-08-27,49069.9,1,1,0.047520198480612175,0.0,-0.11546887372898729
150,2021-08-28,48895.35,1,1,-0.0035571704853688546,-0.0035571704853688546,-0.11902604421435614
151,2021-08-29,48767.83,1,1,-0.0026080189629483774,-0.0026080189629483774,-0.12163406317730452
152,2021-08-30,46982.91,-1,0,-0.036600357243699366,-0.036600357243699366,-0.15823442042100389
153,2021-08-31,47100.89,-1,0,0.0025111258540604364,0.0,-0.15823442042100389
154,2021-09-01,48810.52,1,1,0.036297190987261585,0.0,-0.15823442042100389
155,2021-09-02,49246.64,1,1,0.008934959103078732,0.008934959103078732,-0.14929946131792515
156,2021-09-03,49999.14,1,1,0.015280230285761531,0.015280230285761531,-0.13401923103216362
157,2021-09-04,49915.64,1,1,-0.001670028724494066,-0.001670028724494066,-0.1356892597566577
158,2021-09-05,51756.88,1,1,0.036887035806813184,0.036887035806813184,-0.0988022239498445
159,2021-09-06,52663.9,1,1,0.017524626677651423,0.017524626677651423,-0.08127759727219308
160,2021-09-07,46863.73,-1,0,-0.11013559573066178,-0.11013559573066178,-0.19141319300285486
161,2021-09-08,46048.31,-1,0,-0.017399810044996578,0.0,-0.19141319300285486
162,2021-09-09,46395.14,-1,0,0.007531872505201598,0.0,-0.19141319300285486
163,2021-09-10,44850.91,-1,0,-0.033284305209554166,0.0,-0.19141319300285486
164,2021-09-11,45173.69,-1,0,0.007196732463176314,0.0,-0.19141319300285486
165,2021-09-12,46025.24,-1,0,0.0188505743055305,0.0,-0.19141319300285486
166,2021-09-13,44940.73,-1,0,-0.02356337522628882,0.0,-0.19141319300285486
167,2021-09-14,47111.52,1,1,0.04830339872093736,0.0,-0.19141319300285486
168,2021-09-15,48121.41,1,1,0.02143615828994716,0.02143615828994716,-0.1699770347129077
169,2021-09-16,47737.82,1,1,-0.007971295936673561,-0.007971295936673561,-0.17794833064958127
170,2021-09-17,47299.98,1,1,-0.009171763603784133,-0.009171763603784133,-0.1871200942533654
171,2021-09-18,48292.74,1,1,0.020988592384182825,0.020988592384182825,-0.16613150186918257
172,2021-09-19,47241.75,-1,0,-0.02176289852263502,-0.02176289852263502,-0.1878944003918176
173,2021-09-20,43015.62,-1,0,-0.08945752432964482,0.0,-0.1878944003918176
174,2021-09-21,40734.38,-1,0,-0.05303282853995839,0.0,-0.1878944003918176
175,2021-09-22,43543.61,-1,0,0.0689645945267856,0.0,-0.1878944003918176
176,2021-09-23,44865.26,-1,0,0.03035232953813427,0.0,-0.1878944003918176
177,2021-09-24,42810.57,-1,0,-0.045796903885099605,0.0,-0.1878944003918176
178,2021-09-25,42670.64,-1,0,-0.003268585304984306,0.0,-0.1878944003918176
179,2021-09-26,43160.9,1,1,0.011489398799736872,0.0,-0.1878944003918176
180,2021-09-27,42147.35,-1,0,-0.023483059899121694,-0.023483059899121694,-0.2113774602909393
181,2021-09-28,41026.54,-1,0,-0.026592656477809395,0.0,-0.2113774602909393
182,2021-09-29,41524.28,-1,0,0.012132146654336484,0.0,-0.2113774602909393
183,2021-09-30,43824.1,1,1,0.05538494586781506,0.0,-0.2113774602909393
184,2021-10-01,48141.61,1,1,0.09851907968446594,0.09851907968446594,-0.11285838060647335
185,2021-10-02,47634.9,1,1,-0.010525406192273157,-0.010525406192273157,-0.12338378679874651
186,2021-10-03,48200.01,1,1,0.011863360687227154,0.011863360687227154,-0.11152042611151936
187,2021-10-04,49224.94,1,1,0.021264103472177665,0.021264103472177665,-0.09025632263934169
188,2021-10-05,51471.99,1,1,0.045648608205515195,0.045648608205515195,-0.044607714433826495
189,2021-10-06,55315.0,1,1,0.07466216091509192,0.07466216091509192,0.03005444648126543
190,2021-10-07,53785.22,1,1,-0.027655789568833078,-0.027655789568833078,0.002398656912432351
191,2021-10-08,53951.43,1,1,0.003090254162760653,0.003090254162760653,0.005488911075193004
192,2021-10-09,54949.72,1,1,0.01850349471737811,0.01850349471737811,0.023992405792571114
193,2021-10-10,54659.0,1,1,-0.005290654802244665,-0.005290654802244665,0.01870175099032645
194,2021-10-11,57471.35,1,1,0.05145264274867811,0.05145264274867811,0.07015439373900456
195,2021-10-12,55996.93,1,1,-0.025654869774244027,-0.025654869774244027,0.044499523964760535
196,2021-10-13,57367.0,1,1,0.02446687702343686,0.02446687702343686,0.0689664009881974
197,2021-10-14,57347.94,1,1,-0.00033224676207577186,-0.00033224676207577186,0.06863415422612162
198,2021-10-15,61672.42,1,1,0.0754077653007239,0.0754077653007239,0.14404191952684553
199,2021-10-16,60875.57,1,1,-0.012920686426769024,-0.012920686426769024,0.1311212331000765
200,2021-10-17,61528.33,1,1,0.01072285647592297,0.01072285647592297,0.14184408957599948
201,2021-10-18,62009.84,1,1,0.007825825924415497,0.007825825924415497,0.14966991550041497
202,2021-10-19,64280.59,1,1,0.03661918818045651,0.03661918818045651,0.18628910368087148
203,2021-10-20,66001.41,1,1,0.026770445013028166,0.026770445013028166,0.21305954869389965
204,2021-10-21,62193.15,-1,0,-0.05769967641600382,-0.05769967641600382,0.15535987227789583
205,2021-10-22,60688.22,-1,0,-0.02419768093431507,0.0,0.15535987227789583
206,2021-10-23,61286.75,-1,0,0.009862375268215207,0.0,0.15535987227789583
207,2021-10-24,60852.22,-1,0,-0.007090113278971355,0.0,0.15535987227789583
208,2021-10-25,63078.78,1,1,0.036589626475418635,0.0,0.15535987227789583
209,2021-10-26,60328.81,-1,0,-0.04359580194797685,-0.04359580194797685,0.11176407032991897
210,2021-10-27,58413.44,-1,0,-0.03174884437468595,0.0,0.11176407032991897
211,2021-10-28,60575.89,-1,0,0.0370197338146836,0.0,0.11176407032991897
212,2021-10-29,62253.71,1,1,0.027697818389461615,0.0,0.11176407032991897
213,2021-10-30,61859.19,1,1,-0.006337292990249099,-0.006337292990249099,0.10542677733966987
214,2021-10-31,61299.8,1,1,-0.009042957077194158,-0.009042957077194158,0.09638382026247572
215,2021-11-01,60911.11,1,1,-0.006340803722035049,-0.006340803722035049,0.09004301654044067
216,2021-11-02,63219.99,1,1,0.03790572852801399,0.03790572852801399,0.12794874506845466
217,2021-11-03,62896.48,1,1,-0.005117210553180929,-0.005117210553180929,0.12283153451527373
218,2021-11-04,61395.01,-1,0,-0.023872083143603562,-0.023872083143603562,0.09895945137167017
219,2021-11-05,60937.12,-1,0,-0.0074580979789725665,0.0,0.09895945137167017
220,2021-11-06,61470.61,-1,0,0.008754762286107276,0.0,0.09895945137167017
221,2021-11-07,63273.59,1,1,0.029330764734561754,0.0,0.09895945137167017
222,2021-11-08,67525.83,1,1,0.06720402619797627,0.06720402619797627,0.16616347756964644
223,2021-11-09,66947.66,1,1,-0.008562205011030555,-0.008562205011030555,0.1576012725586159
224,2021-11-10,64882.43,1,1,-0.030848426965184528,-0.030848426965184528,0.12675284559343136
225,2021-11-11,64774.26,1,1,-0.0016671693708142366,-0.0016671693708142366,0.12508567622261713
226,2021-11-12,64122.23,-1,0,-0.010066189872335096,-0.010066189872335096,0.11501948635028203
227,2021-11-13,64380.0,-1,0,0.004019978718768691,0.0,0.11501948635028203
228,2021-11-14,65519.1,1,1,0.017693383038210664,0.0,0.11501948635028203
229,2021-11-15,63606.74,-1,0,-0.029187824619080538,-0.029187824619080538,0.08583166173120149
230,2021-11-16,60058.87,-1,0,-0.05577820840998915,0.0,0.08583166173120149
231,2021-11-17,60344.87,-1,0,0.004761994356537125,0.0,0.08583166173120149
232,2021-11-18,56891.62,-1,0,-0.05722524549311314,0.0,0.08583166173120149
233,2021-11-19,58052.24,-1,0,0.020400544052006087,0.0,0.08583166173120149
234,2021-11-20,59707.51,-1,0,0.028513456156041617,0.0,0.08583166173120149
235,2021-11-21,58622.02,-1,0,-0.01818012507974298,0.0,0.08583166173120149
236,2021-11-22,56247.18,-1,0,-0.04051105710789216,0.0,0.08583166173120149
237,2021-11-23,57541.27,-1,0,0.02300719787196437,0.0,0.08583166173120149
238,2021-11-24,57138.29,-1,0,-0.007003321268369556,0.0,0.08583166173120149
239,2021-11-25,58960.36,1,1,0.03188877371023868,0.0,0.08583166173120149
240,2021-11-26,53726.53,-1,0,-0.08876862352943571,-0.08876862352943571,-0.0029369617982342167
241,2021-11-27,54721.03,-1,0,0.018510408172647708,0.0,-0.0029369617982342167
242,2021-11-28,57274.88,1,1,0.046670356899349175,0.0,-0.0029369617982342167
243,2021-11-29,57776.25,1,1,0.008753750335225519,0.008753750335225519,0.005816788536991302
244,2021-11-30,56950.56,1,1,-0.014291166352956464,-0.014291166352956464,-0.008474377815965162
245,2021-12-01,57184.07,1,1,0.004100223070677478,0.004100223070677478,-0.004374154745287684
246,2021-12-02,56480.34,1,1,-0.012306399317152494,-0.012306399317152494,-0.016680554062440178
247,2021-12-03,53601.05,-1,0,-0.050978623712250926,-0.050978623712250926,-0.0676591777746911
248,2021-12-04,49152.47,-1,0,-0.08299426970180623,0.0,-0.0676591777746911
249,2021-12-05,49396.33,-1,0,0.004961296960254602,0.0,-0.0676591777746911
250,2021-12-06,50441.92,-1,0,0.021167362028717385,0.0,-0.0676591777746911
251,2021-12-07,50588.95,-1,0,0.00291483750023791,0.0,-0.0676591777746911
252,2021-12-08,50471.19,-1,0,-0.002327781066813861,0.0,-0.0676591777746911
253,2021-12-09,47545.59,-1,0,-0.057965742436427714,0.0,-0.0676591777746911
254,2021-12-10,47140.54,-1,0,-0.0085191917904478,0.0,-0.0676591777746911
255,2021-12-11,49389.99,1,1,0.04771795147022062,0.0,-0.0676591777746911
256,2021-12-12,50053.9,1,1,0.013442197497914199,0.013442197497914199,-0.054216980276776905
257,2021-12-13,46702.75,-1,0,-0.06695082700848487,-0.06695082700848487,-0.12116780728526177
258,2021-12-14,48343.28,-1,0,0.035127053546097464,0.0,-0.12116780728526177
259,2021-12-15,48864.98,1,1,0.010791572272299321,0.0,-0.12116780728526177
260,2021-12-16,47632.38,-1,0,-0.02522460870750398,-0.02522460870750398,-0.14639241599276576
261,2021-12-17,46131.2,-1,0,-0.03151595616259362,0.0,-0.14639241599276576
262,2021-12-18,46834.48,-1,0,0.015245213651498446,0.0,-0.14639241599276576
263,2021-12-19,46681.23,-1,0,-0.003272161877317714,0.0,-0.14639241599276576
264,2021-12-20,46914.16,-1,0,0.004989799968852626,0.0,-0.14639241599276576
265,2021-12-21,48889.88,1,1,0.042113511144609594,0.0,-0.14639241599276576
266,2021-12-22,48588.16,1,1,-0.00617142034302387,-0.00617142034302387,-0.15256383633578963
267,2021-12-23,50838.81,1,1,0.04632095555789717,0.04632095555789717,-0.10624288077789246
268,2021-12-24,50820.0,1,1,-0.00036999292469663825,-0.00036999292469663825,-0.1066128737025891
269,2021-12-25,50399.66,1,1,-0.008271153089334793,-0.008271153089334793,-0.11488402679192389
270,2021-12-26,50775.49,1,1,0.007456994749567736,0.007456994749567736,-0.10742703204235615
271,2021-12-27,50701.44,1,1,-0.0014583808053845182,-0.0014583808053845182,-0.10888541284774067
272,2021-12-28,47543.74,-1,0,-0.06228028237462302,-0.06228028237462302,-0.1711656952223637
273,2021-12-29,46464.66,-1,0,-0.022696573723480662,0.0,-0.1711656952223637
274,2021-12-30,47120.87,-1,0,0.014122776320756536,0.0,-0.1711656952223637
275,2021-12-31,46216.93,-1,0,-0.01918343188485272,0.0,-0.1711656952223637
